intellivision,Vectron,NA,"Mattel Electronics",Action,NA,1982,http://vgcollect.com/images/front-box-art/17566.jpg
intellivision,"Vectron [EU]",NA,NA,Arcade,None,1982,http://vgcollect.com/images/front-box-art/67928.jpg
intellivision,Venture,Exidy,Coleco,Arcade,NA,1982,http://vgcollect.com/images/front-box-art/18998.jpg
intellivision,"White Water!",Imagic,Imagic,Action,NA,1983,http://vgcollect.com/images/front-box-art/19000.jpg
intellivision,"World Championship Baseball",Mattel,INTV,Sports,NA,1982,http://vgcollect.com/images/front-box-art/17568.jpg
intellivision,"World Cup Soccer","Nice Ideas","INTV Corporation",Sports,NA,1986,http://vgcollect.com/images/front-box-art/29040.jpg
intellivision,"World Series Major League Baseball","Mattel Electronics","Mattel Electronics",Sports,NA,1983,http://vgcollect.com/images/front-box-art/29027.jpg
intellivision,"Worm Whomper","Cheshire Engineering",Activision,"Shoot 'Em Up",NA,1983,http://vgcollect.com/images/front-box-art/28594.jpg
intellivision,"Yogi's Frustration",IntelligentVision,IntelligentVision,Arcade,"ESRB - E (US / Canada)",2012,http://vgcollect.com/images/front-box-art/34043.jpg
intellivision,Zaxxon,"Sega Enterprises Ltd.",Coleco,Action,NA,1983,http://vgcollect.com/images/front-box-art/29044.jpg
